QuoteNumber,QuoteConversion_Flag
382,0.9999932
385,0.023098422
390,0.34583056
393,6.852108e-07
401,0.029202096
402,2.3200439e-05
403,0.04825729
407,4.728364e-06
408,0.015621248
409,0.0067458195
410,3.260176e-06
412,7.78002e-07
416,0.00015507638
424,6.566067e-06
425,5.1393872e-08
427,0.4444843
430,4.0106368e-08
438,3.8502483e-07
439,0.46479815
441,0.001693691
447,0.99848807
449,0.99999714
452,0.12267714
453,1.0044503e-07
457,0.29995188
464,3.8359843e-07
465,0.88504463
467,0.42787534
468,3.4645737e-08
469,0.00973861
470,1.9445832e-07
473,0.0030234093
474,7.3454607e-06
475,0.0023903355
476,0.03001946
479,0.0016375678
480,1.2470477e-06
481,0.011057823
484,0.030591862
487,0.008342115
494,5.2122555e-06
495,0.0003832898
496,1.39518315e-05
498,3.7860357e-08
500,6.369799e-08
504,6.728098e-07
505,1.8236474e-06
512,0.23273383
513,0.024904298
516,0.20016967
519,0.0060834214
525,0.10164641
527,6.9129484e-05
530,0.02477198
532,0.9986759
536,0.9999999
539,5.9866693e-07
541,0.002073352
542,9.377692e-06
543,0.99998057
544,0.004255153
547,0.6444829
551,0.00020257398
552,0.013841566
555,0.9995003
557,7.583596e-06
563,8.7063637e-07
568,1.292843e-07
569,1.2904742e-07
571,8.4390085e-05
574,2.3293042e-07
575,0.9999957
580,6.313162e-07
581,0.02545032
595,0.051890466
598,4.2806144e-07
599,1.6562386e-06
600,0.9553058
602,1.2272201e-05
603,2.2284934e-05
609,1.0591333e-06
611,0.0071204244
614,0.0670185
615,0.00018834598
620,3.6244125e-09
624,1.3132996e-08
625,4.9816933e-08
628,8.586889e-07
633,0.15019324
640,5.29602e-08
642,0.99972326
646,0.9993136
648,0.0009514078
652,2.6511017e-08
656,1.1129301e-08
657,0.011337294
658,0.03844545
659,3.3837348e-06
663,0.015511373
664,0.009575295
668,0.13743122
669,1.6383765e-06
671,0.08334293
673,0.9999907
675,0.0001328082
677,0.024390506
684,0.00019267597
686,8.254558e-06
687,1.2162331e-05
691,2.1788176e-06
693,0.02925879
694,4.4878866e-06
695,0.9997433
696,0.044704437
699,0.9442981
701,7.398816e-06
702,9.926701e-09
703,5.172044e-06
705,2.1279152e-06
706,0.00049631717
710,0.43113422
711,0.065148376
713,2.5990819e-06
717,0.20397541
718,0.50799435
720,1.5327817e-06
721,5.8123425e-07
725,0.41273367
726,0.0022809904
729,0.0007002732
733,0.00033760117
739,0.6869963
740,0.00012743323
744,0.9999939
745,2.2816352e-05
750,1.3987261e-07
753,1.3214238e-06
754,0.99180895
758,0.99999
759,0.000111106856
762,1.5277658e-09
764,7.782493e-10
767,0.00011563759
769,3.5213215e-08
773,0.9816297
774,0.007414322
777,0.9995486
778,0.99939775
779,1.7959319e-05
785,0.15300038
789,1.8689408e-07
790,0.0046022073
791,0.060875904
793,0.96439505
794,0.0010319926
797,5.13605e-06
798,0.99999726
799,0.0038440535
800,0.022323234
801,0.08624739
807,0.034258444
808,0.00242333
814,0.40402967
815,0.0378197
816,2.2352386e-07
817,2.0382944e-07
819,0.0001004488
821,0.0015451993
822,5.353953e-07
823,4.117755e-11
829,1.9290635e-06
833,9.716248e-08
834,0.00028675073
836,0.09346763
837,0.99989533
842,3.1713823e-06
843,0.016867047
846,0.9999223
847,4.710141e-05
854,1.1251192e-06
855,0.99997365
857,0.00036551018
859,1.1070255e-06
860,2.8839393e-06
861,0.00090028584
862,7.4298594e-05
867,4.108336e-07
868,0.03690094
870,0.99999094
872,4.9952223e-06
875,0.99994767
878,0.041760493
879,1.3999644e-07
881,0.0019510922
882,2.1158773e-08
883,9.82683e-07
884,7.005912e-05
885,0.0039058677
886,0.06041167
890,0.00020663356
891,1.9667807e-06
898,9.045146e-08
899,0.00051157747
900,0.004751938
902,0.1664136
903,0.0100507075
905,3.966933e-10
906,0.9962446
913,0.9999262
915,1.8063763e-06
918,0.00035965315
923,0.009530472
926,0.00065955304
928,0.519461
929,5.9185703e-07
930,0.02161411
933,2.091005e-10
936,0.999861
938,2.356688e-06
944,0.0064091
949,0.22521615
953,1.3979663e-06
954,4.6783455e-10
955,0.014098706
956,0.7870778
957,0.99997544
960,0.0005223685
963,0.9955266
964,4.144319e-07
966,0.00020649511
967,2.0185046e-06
972,9.602693e-05
973,0.0018165178
975,0.99984956
976,0.0075775925
977,5.0268634e-05
979,4.53768e-06
982,0.48915243
984,8.020111e-09
985,0.00045439796
995,0.00022132372
996,0.0061024013
999,4.2686e-08
1001,0.049111333
1004,4.610782e-06
1005,0.20830218
1009,7.558096e-05
1010,1.2036488e-06
1011,0.99807465
1012,0.11316271
1014,0.0004917388
1015,0.53999513
1016,0.9999039
1018,0.4013576
1019,0.14602417
1020,0.00013191313
1024,4.34041e-07
1025,0.999977
1028,0.10659213
1030,0.005095673
1032,0.48704395
1035,1.16189376e-07
1037,1.2443152e-05
1038,0.9999906
1042,0.3296309
1043,0.007582091
1053,0.0013609299
1055,0.00021615294
1057,7.571378e-09
1059,1.2884382e-06
1061,0.998572
1067,0.9683732
1069,0.9999926
1073,6.73184e-08
1075,1.0784584e-06
1077,0.000641686
1078,0.45391014
1079,0.00027991086
1080,7.160992e-07
1082,4.117139e-09
1083,0.012464776
1086,6.416862e-07
1089,0.003471098
1090,0.028803175
1098,0.02613162
1099,0.99999523
1102,0.00019706531
1103,0.99998736
1104,0.0073741553
1105,2.5461944e-07
1106,0.99954224
1115,1.8798677e-10
1118,0.0005745548
1124,0.017950047
1130,0.0016945781
1134,1.00393706e-07
1135,0.9281282
1137,0.0058118235
1142,0.00046043776
1143,0.00027384044
1144,6.3774024e-07
1147,4.2368744e-09
1155,0.9999995
1156,0.00023435404
1158,0.00087687233
1160,0.07815359
1162,0.7443032
1168,0.9999472
1169,0.24460423
1170,1.2024337e-06
1171,0.6886935
1172,1.0
1178,0.043203857
1179,2.8881814e-05
1181,3.5658803e-05
1183,1.3904379e-06
1187,5.1588014e-09
1188,1.3054774e-05
1190,0.3525987
1191,1.4048289e-06
1193,8.513644e-06
1195,1.468941e-09
1203,0.7032386
1204,0.99963593
1208,0.99871373
1216,3.695206e-06
1221,0.19491224
1223,1.8710717e-06
1225,0.04266725
1229,0.011522446
1231,0.005254747
1233,2.2886691e-07
1238,3.6270063e-05
1240,0.0018778561
1242,2.5595715e-05
1243,0.015439042
1244,0.008020192
1245,0.0022630577
1250,0.9999969
1251,1.6486994e-05
1257,0.057991866
1260,0.0047246455
1261,0.100155555
1282,3.8013968e-05
1283,2.8425897e-12
1285,2.8531472e-06
1286,0.99987555
1287,4.0773244e-08
1288,0.11198883
1290,0.00012283589
1291,0.0023219062
1293,1.1911665e-06
1294,0.0017532252
1300,0.0015069218
1309,0.00049945986
1310,0.0036380067
1312,0.023092626
1314,0.0013288473
1315,0.007530509
1317,0.08022783
1321,0.022721462
1325,0.30632025
1331,1.2939253e-06
1334,1.9200193e-07
1335,0.015147031
1337,0.019790407
1339,0.13241348
1340,0.02965142
1349,4.714145e-06
1350,1.4052176e-06
1352,0.0002719054
1356,0.041287877
1359,1.3664157e-07
1362,0.9938146
1364,0.00019359823
1365,2.5410922e-05
1367,2.0837806e-06
1368,1.15958684e-07
1369,1.9370423e-06
1370,0.1908625
1371,8.642075e-06
1372,0.9979892
1374,0.07774197
1380,1.7649188e-06
1382,1.5227778e-06
1384,0.029016513
1385,0.020961847
1386,5.919383e-07
1388,0.04742946
1389,0.002430449
1390,9.600986e-07
1391,2.5282809e-08
1392,0.9999347
1393,0.004147898
1395,5.1813236e-05
1399,0.009272288
1400,0.999982
1405,4.9727504e-08
1406,1.7733273e-05
1407,0.7047059
1410,0.9022786
1413,8.500929e-10
1415,1.3526272e-05
1417,0.00083005807
1418,0.020711474
1419,9.636918e-05
1420,0.0009613426
1422,1.1921593e-07
1423,0.25691688
1424,0.039402254
1426,0.00089910836
1427,0.007690507
1429,0.009205691
1431,9.622541e-06
1433,0.010891612
1438,0.0036123127
1440,0.008727075
1442,8.5455135e-08
1448,0.99999285
1449,0.20574714
1451,1.9188095e-05
1453,9.4961655e-07
1454,0.99926776
1455,3.8307302e-08
1458,2.3857006e-06
1459,0.99830306
1460,3.9031975e-06
1461,0.004577161
1465,6.2080505e-09
1466,2.5893579e-08
1470,0.2291389
1474,0.0005755128
1475,8.938637e-09
1476,0.999959
1478,6.530164e-08
1479,0.5355144
1483,0.99986136
1485,7.522934e-07
1488,0.27820623
1490,0.053050768
1492,0.09995546
1493,0.014813314
1500,1.9653164e-08
1505,6.58913e-07
1506,8.3293745e-09
1510,1.6615273e-07
1511,7.97494e-10
1513,1.0788493e-08
1518,0.0016757613
1523,0.99998033
1528,0.03625581
1538,0.009923475
1543,1.491823e-06
1545,0.15891832
1546,0.49227458
1547,0.42326996
1549,0.003312635
1551,2.4414431e-08
1558,8.558151e-09
1561,0.9999243
1563,2.0608715e-08
1564,2.7112242e-07
1568,1.7925087e-06
1574,9.982608e-07
1575,0.71121544
1576,0.006455756
1578,0.00015109812
1581,0.6158305
1582,0.9286637
1583,1.58507e-07
1586,0.1525113
1588,0.99987614
1589,0.9999689
1593,0.0023743368
1594,4.9283008e-06
1595,4.3800327e-08
1605,4.4373487e-06
1607,3.729769e-05
1608,0.0014509548
1610,0.99999833
1614,3.9146727e-07
1616,0.00011008621
1617,0.02359473
1630,0.04698039
1631,0.0030869013
1632,4.9717357e-08
1636,0.03692451
1638,3.0642582e-09
1639,0.00725628
1641,3.089805e-07
1647,0.0053614522
1649,0.89833355
1651,2.0642112e-06
1653,2.0309928e-05
1654,1.6086408e-06
1656,1.9781026e-05
1658,7.44337e-07
1659,0.9999945
1664,0.017152255
1666,0.613742
1669,1.0
1670,0.0018986405
1671,0.9627863
1673,0.2506882
1674,0.24769017
1675,0.004357886
1681,3.6040967e-06
1682,0.9999807
1683,0.0004202197
1684,0.001462119
1686,2.5253732e-06
1691,0.037864663
1693,0.0022310226
1699,0.17715104
1700,2.7173148e-06
1703,0.99996734
1705,1.3113594e-06
1709,0.003455401
1710,6.642228e-07
1714,0.0010864513
1717,0.026344238
1721,2.713829e-07
1725,1.2561049e-08
1727,0.010767717
1728,9.378124e-07
1735,1.6740287e-06
1736,0.07303299
1740,0.9699839
1744,0.060598966
1745,0.0012590536
1748,5.4164895e-05
1750,0.025821326
1752,3.6244257e-06
1757,0.34583896
1759,3.1986693e-07
1763,6.986258e-05
1764,0.99960476
1768,0.002097619
1772,0.7385496
1773,0.020024892
1780,0.9999919
1790,2.0983191e-07
1792,0.00053018326
1794,6.5691293e-06
1795,0.52907616
1798,3.2191685e-06
1801,0.0065684547
1803,0.00039332802
1804,0.99992895
1810,9.446432e-07
1813,0.0061563933
1818,0.21693075
1820,4.570154e-05
1824,0.9999765
1825,0.9999994
1826,0.99992
1831,0.07643106
1834,0.25735524
1839,0.37482727
1841,3.6870776e-07
1843,0.2723337
1848,0.30751556
1849,2.7096211e-08
1851,6.053378e-09
1852,0.9381144
1857,0.0020902995
1858,1.4067064e-08
1860,0.024562849
1862,8.951716e-06
1863,1.2033231e-05
1864,0.0073390524
1869,2.391673e-09
1872,0.08301877
1879,6.4312474e-07
1880,0.032861758
1881,0.9999974
1884,7.65624e-07
1888,0.9999101
1890,0.0050655995
1891,0.76261526
1893,5.372699e-07
1895,0.999652
1896,5.731193e-07
1904,0.0047233836
1905,0.13475777
1908,0.9999989
1910,0.013495164
1912,1.4716205e-06
1913,0.07107008
1919,0.9970661
1920,1.100218e-05
1922,0.0685624
1923,1.1041459e-06
1927,5.5433015e-06
1929,1.6630807e-05
1930,2.635833e-06
1939,5.899146e-07
1941,3.813744e-06
1944,1.7369148e-08
1947,1.0
1953,0.040579345
1958,1.0292008e-06
1959,1.6776177e-05
1961,0.999998
1964,5.6332556e-05
1967,0.029128222
1969,0.9999963
1970,0.452589
1972,8.910212e-06
1973,0.003442665
1975,4.0296452e-08
1977,9.336866e-06
1979,0.09309963
1982,0.0013860111
1984,5.165241e-05
1988,7.3606955e-08
1989,0.13552946
1992,0.03004869
1994,1.0952604e-07
1995,0.010124388
1996,1.5935586e-05
1997,1.2574778e-05
1998,0.0021898001
2003,0.00017072441
2004,0.6881285
2007,1.8463977e-09
2008,0.541965
2010,0.18197016
2013,1.5418142e-05
2014,0.0021084887
2020,0.99995816
2021,0.023445174
2022,8.0707544e-08
2023,0.99998033
2026,0.9999275
2032,0.0152636
2033,0.0031124183
2035,2.751086e-05
2036,0.0019774316
2037,2.2323778e-07
2041,0.0047193207
2044,6.35831e-07
2045,0.00036348437
2046,0.20416684
2047,4.0644507e-05
2049,0.0039552688
2051,0.055824973
2052,0.99834216
2053,0.013585742
2056,0.06461789
2061,0.0027447806
2063,7.731118e-06
2065,0.005363507
2070,0.0007696595
2074,0.017588835
2075,0.013865258
2078,0.4011171
2080,1.2782806e-07
2081,0.22857402
2082,0.019256165
2085,2.8028821e-06
2087,8.755992e-05
2088,2.893513e-07
2089,0.0008535998
2090,0.5852683
2091,4.795369e-06
2092,0.019010581
2093,0.011504868
2094,0.0012781267
2096,2.6963814e-08
2097,0.9999999
2098,6.9540262e-09
2099,1.1343423e-07
2103,0.09193648
2104,0.49557537
2105,0.0015900439
2107,0.21651362
2108,0.00274935
2111,1.3880907e-05
2112,0.07228007
2113,0.0028221833
2114,0.15667138
2118,0.1441672
2119,0.0021640954
2120,0.019647866
2128,0.0050453376
2130,0.00010829764
2135,1.1758184e-05
2136,3.3912748e-09
2137,7.866206e-06
2138,0.07099269
2139,0.00022465378
2141,6.6856805e-06
2143,2.671039e-06
2144,7.0032434e-06
2147,0.9999957
2148,0.014530505
2149,7.508464e-08
2157,0.061109774
2164,0.008841236
2165,5.480377e-06
2166,3.564813e-06
2167,0.9999968
2168,0.0021659343
2173,0.00033809076
2178,0.015521483
2179,0.99892837
2181,1.9427086e-06
2189,0.9999443
2190,5.183671e-05
2193,5.3849227e-08
2194,1.8882552e-06
2195,3.5973189e-09
2196,0.9999943
2199,7.922414e-06
2201,0.064969584
2202,0.007154411
2206,0.28815386
2207,6.957889e-06
2208,0.00066320127
2209,0.113234825
2210,0.08725846
2211,0.009488837
2215,0.9999994
2219,1.0872226e-06
2220,0.001334842
2221,0.9995766
2222,0.0067509846
2224,6.379143e-10
2227,0.011756638
2231,6.4101127e-06
2232,4.596798e-06
2233,0.9999999
2239,1.1018002e-06
2240,0.19644436
2241,0.15643504
2242,3.54529e-10
2245,5.707128e-08
2247,4.885851e-07
2248,0.7008955
2250,3.834924e-05
2251,4.501066e-07
2253,0.054255676
2254,0.0009823486
2255,0.0069765686
2256,0.0026587446
2257,7.924212e-06
2258,9.112589e-06
2259,3.7202265e-06
2262,6.4125275e-06
2263,3.7572892e-08
2265,0.0013386664
2266,1.0024848e-07
2267,3.7005347e-07
2274,0.99989796
2275,0.012265277
2276,0.027371012
2280,0.064801574
2281,0.99999857
2283,0.8435635
2284,0.0052164677
2285,0.10311078
2290,7.787007e-05
2291,0.08735008
2295,0.9983797
2296,1.2685604e-07
2298,0.077638
2299,0.05980888
2303,0.0008852244
2307,0.0028749686
2312,0.040750865
2316,1.2283093e-08
2322,0.0006897443
2323,9.386482e-07
2324,1.3090961e-11
2326,2.478328e-07
2329,0.13338491
2330,3.9937785e-07
2332,0.00829161
2335,2.1996802e-07
2337,1.2894466e-05
2341,4.833154e-10
2344,0.9999639
2345,4.8448346e-08
2346,0.06736465
2347,0.01021182
2349,0.9999815
2350,0.0033086117
2352,9.376404e-06
2355,0.13100864
2361,0.13527212
2363,1.03532375e-05
2366,4.3960326e-06
2367,0.00058509444
2369,0.028610775
2370,0.0005685748
2371,0.0033378126
2376,0.080988795
2377,0.32735997
2380,0.99995816
2382,0.00011045918
2384,0.015730737
2386,0.07953117
2388,6.728696e-06
2389,0.00034707304
2393,0.25513768
2398,2.1928696e-05
2400,1.0602332e-07
2405,7.972269e-07
2417,1.9339456e-07
2418,0.00016402021
2419,1.5137653e-08
2420,3.4319822e-07
2421,1.0
2426,0.032631624
2427,0.0003830509
2428,0.43887237
2433,8.138507e-07
2434,0.0007695932
2435,1.0712952e-08
2436,8.808675e-08
2437,1.9417017e-05
2439,3.7106026e-06
2442,0.99777275
2443,2.0072346e-06
2448,0.681159
2449,2.583452e-05
2451,5.941542e-07
2453,1.9672102e-06
2457,7.046421e-06
2458,0.509807
2462,0.99999964
2465,5.188383e-07
2466,0.9995271
2469,0.99999917
2470,7.91777e-10
2472,0.00021978104
2473,0.07966873
2474,0.0067373686
2477,1.5177862e-05
2478,2.702638e-06
2480,0.00022794613
2481,4.4598e-06
2483,0.009899705
2487,0.0010236157
2490,0.003642102
2494,7.464395e-09
2496,7.714267e-06
2501,0.99978155
2502,9.554776e-07
2506,1.2311172e-07
2508,0.009244763
2513,0.2963102
2514,0.0012401284
2515,7.117335e-06
2517,0.0013140079
2518,0.99999833
2522,0.40557444
2527,1.5400637e-06
2532,0.030578345
2533,0.005419266
2534,9.746499e-07
2535,0.87213403
2538,1.0932084e-08
2540,0.00176534
2543,4.281165e-08
2544,0.017510591
2546,1.6613893e-06
2547,0.9999856
2548,0.035514656
2549,0.009899657
2551,0.7950574
2552,0.37868175
2557,1.2046785e-07
2559,0.9999875
2560,0.02255528
2562,5.894646e-05
2567,1.4129773e-08
2569,2.450474e-06
2580,0.9999391
2583,0.12750672
2588,1.18560685e-07
2592,0.10954081
2595,5.9062153e-05
2599,6.837943e-08
2600,0.14678095
2601,0.004923113
2604,1.5458843e-08
2607,0.9967585
2608,0.009887261
2611,0.009599714
2612,0.28220502
2613,5.389404e-05
2614,0.025410198
2620,5.204978e-09
2627,0.806415
2630,7.3067686e-06
2631,0.021775955
2637,0.38357833
2640,0.034027405
2642,0.025731249
2643,8.893681e-05
2644,0.000903907
2645,0.99992406
2648,8.2606084e-07
2649,2.0261718e-05
2651,0.16562992
2652,2.607145e-06
2653,0.99999475
2654,3.6356698e-07
2656,0.46854466
2657,0.14898086
2664,1.8487304e-05
2665,0.008653385
2668,0.18307489
2669,0.0067759776
2671,1.947653e-07
2673,0.97956514
2675,0.18723819
2678,1.8155387e-07
2680,0.012620564
2682,9.411759e-07
2686,4.4847664e-07
2688,0.28089997
2689,0.012734279
2691,2.9166931e-06
2693,3.121579e-07
2698,0.99997544
2703,5.336514e-10
2705,0.99991786
2706,0.99988043
2707,0.17105967
2711,1.3929398e-06
2716,5.8971036e-06
2717,0.42076597
2721,0.054340284
2723,3.0682834e-08
2724,0.99988425
2725,2.68473e-07
2726,1.11051314e-07
2732,2.2906177e-05
2733,0.00014974529
2734,6.613973e-07
2740,1.067987e-06
2743,4.7359363e-06
2744,1.0781714e-06
2747,0.0025030477
2749,0.99998033
2750,0.0060170363
2751,0.50219524
2754,1.0097266e-06
2755,2.8767397e-06
2756,1.10225965e-05
2758,0.9999763
2763,2.1671074e-05
2767,0.015268476
2771,0.0019831304
2772,0.99450016
2777,2.4623462e-06
2784,0.0013442099
2788,0.086648196
2789,0.46852085
2790,0.0001276104
2793,6.3854814e-06
2796,0.0025699378
2798,7.491953e-09
2799,0.28853294
2800,0.08250046
2803,0.0026894633
2804,7.270724e-08
2807,0.00064339244
2808,0.002726254
2809,4.2684056e-07
2816,3.9510422e-07
2824,4.8433003e-07
2825,2.0873706e-06
2826,0.18653814
2829,5.5339716e-10
2833,2.2320837e-05
2836,1.4627147e-06
2837,9.091418e-06
2839,0.5779251
2841,0.008522553
2842,2.3038524e-06
2845,0.002333156
2846,0.012203562
2847,0.04075927
2849,0.99995303
2852,0.0042652665
2857,0.004468268
2861,1.335843e-06
2864,1.0
2868,0.0054613305
2871,0.76407635
2872,0.00032926723
2873,0.9999405
2874,1.5745954e-08
2875,0.56341773
2876,0.99990547
2878,0.9993992
2880,5.0514395e-06
2882,5.005027e-07
2884,7.524647e-09
2885,3.6331212e-08
2886,0.9997384
2887,0.99986315
2889,4.820155e-10
2890,0.00018407691
2891,2.5254327e-08
2892,0.73254967
2894,0.0013631111
2896,0.041109063
2899,0.29787952
2900,0.0010851213
2901,0.066907406
2903,4.2343527e-07
2904,0.99991906
2905,0.06838963
2906,0.059593555
2907,1.7120712e-05
2910,0.99998736
2911,4.964638e-06
2914,0.9994518
2921,0.005141723
2923,8.891638e-09
2926,2.1860575e-07
2927,0.0033362792
2928,3.1336317e-08
2929,8.376473e-08
2932,4.653228e-07
2934,0.001173862
2935,0.9999927
2937,3.895266e-08
2939,0.53801584
2940,0.0008118184
2944,0.08305085
2947,1.0103613e-06
2948,0.5233988
2950,3.8579563e-07
2954,8.7902545e-06
2955,4.1406324e-08
2957,7.174688e-05
2966,6.646841e-07
2968,0.008528136
2969,0.10368736
2971,0.9999703
2973,3.4625852e-08
2977,0.12234999
2979,5.1163204e-07
2980,4.3761418e-08
2981,0.033643913
2982,3.5428595e-08
2985,0.057285924
2988,0.0020134079
2989,0.08239569
2992,0.15206778
2997,0.9999399
3001,0.15618981
3004,6.0399525e-05
3010,1.6661353e-06
3012,0.00043821035
3013,1.5449412e-08
3015,0.54056615
3017,2.66745e-06
3018,0.5968025
3019,0.029774982
3020,7.784364e-05
3024,5.327209e-07
3025,0.009680899
3027,1.04815506e-07
3029,0.9998486
3031,0.02630175
3032,0.0029584637
3034,7.4759043e-10
3040,0.087759346
3041,0.9990355
3042,0.9999937
3045,0.99910337
3048,0.00011234385
3050,0.0152354175
3051,0.043033943
3054,0.9994442
3056,0.9998921
3058,0.91927725
3060,4.481e-07
3063,0.0031486049
3064,1.0
3066,2.4685135e-06
3067,0.5026161
3068,1.7024173e-06
3069,6.697262e-08
3071,0.9999949
3073,3.0976134e-06
3076,0.05820763
3077,0.0024499332
3081,6.672164e-06
3084,2.3825673e-06
3087,0.010390878
3089,9.809324e-05
3094,6.8230394e-05
3095,0.9999888
3096,0.0012594044
3099,0.00032269544
3100,0.0038669454
3101,0.017119963
3106,4.9990456e-07
3108,0.0012286678
3114,0.7810987
3117,6.6425706e-08
3118,4.2736792e-05
3119,2.8977431e-06
3122,0.004884235
3123,0.9999988
3124,0.03778287
3127,0.86424446
3129,2.390343e-08
3130,2.5129252e-08
3135,0.06482383
3136,0.017359918
3140,1.5879388e-06
3143,1.1668618e-07
3146,0.0058405646
3148,0.1860081
3150,0.25045463
3156,0.008387499
3161,5.7091744e-05
3162,0.0019382612
3165,0.9999205
3166,0.9999999
3172,0.99998903
3173,0.03462697
3174,0.005624571
3175,8.81345e-05
3176,0.26105505
3184,0.9998505
3185,0.04868153
3186,0.056370333
3189,0.15572703
3191,0.053437818
3193,0.026422562
3194,3.0811854e-08
3198,2.0760756e-07
3203,0.010007367
3205,0.8052745
3211,0.31032655
3212,0.3310576
3213,2.6052307e-08
3214,0.10751807
3217,4.061417e-07
3222,7.696543e-08
3225,0.24266542
3229,3.167415e-07
3230,0.49044004
3231,0.0042408523
3233,0.004340634
3236,0.47843635
3237,1.13906324e-07
3239,0.00042612478
3240,0.99999475
3241,0.9812029
3245,0.083271265
3246,7.019867e-06
3249,4.4832245e-09
3251,0.99513006
3253,0.068130866
3256,0.99879503
3257,1.3645956e-06
3259,0.00065265823
3264,0.011315743
3265,0.09034864
3266,0.0302285
3267,9.683886e-09
3269,0.9999976
3271,0.025992062
3274,1.4384055e-06
3277,2.429105e-09
3282,3.4856325e-07
3283,0.02265351
3284,0.06005132
3288,0.034140807
3289,8.007258e-06
3290,6.441874e-05
3295,1.0721184e-09
3298,4.518076e-06
3300,0.9999981
3301,1.9779647e-05
3303,0.99928826
3306,3.2139644e-07
3307,8.440936e-07
3308,0.18952559
3312,0.11258492
3316,0.002950853
3317,0.9989281
3320,9.910197e-06
3323,1.6162434e-06
3327,7.0980304e-06
3337,0.002712424
3339,0.017728267
3341,0.9998017
3349,1.8689101e-05
3353,0.038071256
3358,0.080727465
3363,4.7740275e-07
3364,1.9528676e-10
3370,5.667924e-07
3380,0.003942861
3381,5.941475e-07
3383,1.9417991e-10
3386,6.427004e-07
3387,0.14215535
3392,0.026202017
3396,0.0024612104
3397,0.007391576
3400,2.4551835e-05
3401,0.99990106
3402,7.08602e-08
3404,1.3038675e-08
3405,5.341476e-06
3406,1.4110387e-07
3407,2.0731767e-07
3408,0.03612314
3411,0.0020631882
3413,1.78065e-08
3422,3.067925e-05
3423,0.00032719137
3425,1.2210375e-06
3428,0.043326966
3429,0.9999864
3433,0.63690114
3437,4.0721792e-05
3439,0.75900805
3447,0.00040202698
3454,6.187419e-07
3455,1.9346328e-06
3456,1.1339848e-08
3457,1.3324345e-05
3458,0.7931245
3459,0.5690146
3463,0.12499246
3464,0.09120447
3467,0.0030216535
3472,4.7169775e-05
3478,5.2833557e-06
3479,0.14952192
3481,0.0017906246
3483,8.645913e-07
3485,6.8819772e-06
3490,7.5181234e-08
3491,1.6151911e-09
3492,1.05985116e-07
3493,1.5751727e-06
3495,1.1272221e-08
3496,6.828506e-07
3497,0.0045569423
3498,7.679028e-05
3501,0.0004984627
3502,0.010458984
3503,1.9197925e-09
3504,0.93207604
