QuoteNumber,QuoteConversion_Flag
1291,0.9901719
1293,0.9999282
1294,0.9367716
1300,0.9827595
1309,0.99019116
1310,0.9585259
1312,0.96704423
1314,0.9659748
1315,0.92854065
1317,0.6793821
1321,0.905375
1325,0.75198704
1331,0.99984366
1334,0.99995154
1335,0.8297183
1337,0.9194253
1339,0.87650573
1340,0.9202636
1349,0.99902266
1350,0.99991274
1352,0.9900079
1356,0.9562059
1359,0.9999319
1362,0.029039323
1364,0.98514897
1365,0.9998562
1367,0.9992165
1368,0.9996227
1369,0.99859655
1370,0.8563291
1371,0.9997795
1372,0.015672863
1374,0.66555345
1380,0.99991703
1382,0.9999323
1384,0.9002139
1385,0.936095
1386,0.9994307
1388,0.8523755
1389,0.9866793
1390,0.9992003
1391,0.9997
1392,0.0037671924
1393,0.9429211
1395,0.9889456
1399,0.94340783
1400,0.008912861
1405,0.9999279
1406,0.9996806
1407,0.41481054
1410,0.25225163
1413,0.99996287
1415,0.9996416
1417,0.99244887
1418,0.8369978
1419,0.9953255
1420,0.98099023
1422,0.99994683
1423,0.39971596
1424,0.9199103
1426,0.9742551
1427,0.971613
1429,0.81114495
1431,0.99850154
1433,0.96932006
1438,0.98006415
1440,0.8808009
1442,0.99996704
1448,0.0011731982
1449,0.84661096
1451,0.99377775
1453,0.9998541
1454,0.025097966
1455,0.9997279
1458,0.9998255
1459,0.0068767667
1460,0.9995231
1461,0.98125523
1465,0.9998441
1466,0.9999504
1470,0.712655
1474,0.9871611
1475,0.9999419
1476,0.006820917
1478,0.999603
1479,0.5880809
1483,0.0030590892
1485,0.9999495
1488,0.56889343
1490,0.72177005
1492,0.6656113
1493,0.95791906
1500,0.99997616
1505,0.999925
1506,0.9999256
1510,0.9998541
1511,0.9999659
1513,0.99998003
1518,0.9342107
1523,0.0017536879
1528,0.74603766
1538,0.7955517
1543,0.9998602
1545,0.9046179
1546,0.6163666
1547,0.5274112
1549,0.9681019
1551,0.99989116
1558,0.99997985
1561,0.015761018
1563,0.99994457
1564,0.9996501
1568,0.9998903
1574,0.9999481
1575,0.40511876
1576,0.9676324
1578,0.99534667
1581,0.58273077
1582,0.2653916
1583,0.9996469
1586,0.6417556
1588,0.017049372
1589,0.00515002
1593,0.9929972
1594,0.999293
1595,0.9986061
1605,0.99444103
1607,0.99765223
1608,0.9716119
1610,0.0012978315
1614,0.99992996
1616,0.9767812
1617,0.95031273
1630,0.80326384
1631,0.88757163
1632,0.9998504
1636,0.9578258
1638,0.999977
1639,0.93544745
1641,0.9999659
1647,0.98788387
1649,0.44719917
1651,0.99950546
1653,0.9971197
1654,0.99990517
1656,0.9972663
1658,0.9999258
1659,0.0025562048
1664,0.9389384
1666,0.33401757
1669,0.0005078316
1670,0.9659169
1671,0.30609727
1673,0.47069418
1674,0.5535569
1675,0.99619156
1681,0.9994913
1682,0.008082449
1683,0.99617624
1684,0.96674395
1686,0.9998086
1691,0.8875515
1693,0.91564137
1699,0.6778642
1700,0.99911726
1703,0.009279847
1705,0.9994167
1709,0.95661557
1710,0.9998333
1714,0.9613785
1717,0.56362665
1721,0.9999703
1725,0.9999786
1727,0.96979356
1728,0.9999518
1735,0.9991784
1736,0.858563
1740,0.030782223
1744,0.9409425
1745,0.9911809
1748,0.9827571
1750,0.7986422
1752,0.9999437
1757,0.6463704
1759,0.9999442
1763,0.99888796
1764,0.031509876
1768,0.973393
1772,0.65635145
1773,0.94997096
1780,0.0044668913
1790,0.9999446
1792,0.9728675
1794,0.99666107
1795,0.49671638
1798,0.99990875
1801,0.8998684
1803,0.9946788
1804,0.0029466152
1810,0.99850005
1813,0.970573
1818,0.73544496
1820,0.9934059
1824,0.0033267736
1825,0.002413869
1826,0.0046987534
1831,0.8021395
1834,0.70378447
1839,0.51454234
1841,0.99995965
1843,0.3911047
1848,0.70885336
1849,0.9999621
1851,0.99997216
1852,0.1503079
1857,0.965641
1858,0.9997405
1860,0.9264499
1862,0.9966294
1863,0.9998927
1864,0.9312231
1869,0.9999782
1872,0.9379585
1879,0.9994576
1880,0.8918444
1881,0.0025342703
1884,0.9998928
1888,0.006316304
1890,0.9831397
1891,0.62163377
1893,0.999595
1895,0.014307857
1896,0.9998084
1904,0.9753101
1905,0.9595128
1908,0.0026009083
1910,0.8856921
1912,0.99995035
1913,0.7841368
1919,0.050713003
1920,0.9900823
1922,0.93985355
1923,0.99979115
1927,0.99872375
1929,0.990398
1930,0.999195
1939,0.99912906
1941,0.9998547
1944,0.9999814
1947,0.00045365095
1953,0.93667877
1958,0.99994797
1959,0.99763614
1961,0.0008955598
1964,0.9872621
1967,0.887033
1969,0.0049498677
1970,0.62209797
1972,0.9989923
1973,0.9505763
1975,0.9999545
1977,0.9998928
1979,0.9682331
1982,0.9857593
1984,0.9945625
1988,0.99946445
1989,0.7189139
1992,0.67306435
1994,0.9999581
1995,0.85640603
1996,0.99856424
1997,0.9998484
1998,0.9912673
2003,0.9902448
2004,0.49641
2007,0.99997014
2008,0.54965466
2010,0.79001856
2013,0.9975243
2014,0.95952314
2020,0.0107322335
2021,0.9349437
2022,0.99959755
2023,0.0023205876
2026,0.0057939887
2032,0.9286604
2033,0.9853931
2035,0.9959608
2036,0.9710286
2037,0.99957615
2041,0.9873862
2044,0.99878716
2045,0.9897174
2046,0.55271935
2047,0.99976015
2049,0.98760396
2051,0.77252275
2052,0.011911094
2053,0.89111745
2056,0.93991977
2061,0.942933
2063,0.99704
2065,0.9472132
2070,0.9776518
2074,0.64029247
2075,0.71086943
2078,0.74722517
2080,0.9994293
2081,0.7856555
2082,0.90992266
2085,0.99962354
2087,0.9926392
2088,0.99994814
2089,0.99543285
2090,0.53014904
2091,0.99981505
2092,0.9583632
2093,0.9285171
2094,0.9918314
2096,0.9999755
2097,0.002050221
2098,0.99999374
2099,0.999938
2103,0.7121154
2104,0.547645
2105,0.98820716
2107,0.9061302
2108,0.9764762
2111,0.9974186
2112,0.8603707
2113,0.9894049
2114,0.8432702
2118,0.86823237
2119,0.96970737
2120,0.9545463
2128,0.9533307
2130,0.99240845
2135,0.9998825
2136,0.999943
2137,0.9972085
2138,0.7660905
2139,0.9761421
2141,0.99935967
2143,0.99924546
2144,0.9998903
2147,0.002900362
2148,0.9539113
2149,0.999593
2157,0.8304441
2164,0.9209455
2165,0.99952894
2166,0.99915564
2167,0.0023896694
2168,0.99033725
2173,0.96959186
2178,0.93442655
2179,0.032262504
2181,0.9999436
2189,0.0029588342
2190,0.99174607
2193,0.9993079
2194,0.99565554
2195,0.99997264
2196,0.003626287
2199,0.9999059
2201,0.81076384
2202,0.9676107
2206,0.6200886
2207,0.9972677
2208,0.9890181
2209,0.9481229
2210,0.7067353
2211,0.93108684
2215,0.0002513528
2219,0.99988484
2220,0.9792985
2221,0.020121217
2222,0.9310479
2224,0.9999774
2227,0.9811377
2231,0.99560225
2232,0.9999312
2233,0.0011935234
2239,0.9999401
2240,0.8488005
2241,0.85286844
2242,0.99994576
2245,0.9999485
2247,0.9999203
2248,0.4807707
2250,0.9987578
2251,0.99952793
2253,0.7698824
2254,0.99804974
2255,0.942589
2256,0.95772004
2257,0.9988941
2258,0.9961095
2259,0.99990267
2262,0.9996752
2263,0.9999439
2265,0.9888602
2266,0.999921
2267,0.99945486
2274,0.0233922
2275,0.9757999
2276,0.6986035
2280,0.9212206
2281,0.0009020567
2283,0.49818224
2284,0.9677336
2285,0.71563333
2290,0.9954309
2291,0.83028615
2295,0.0030620098
2296,0.99993354
2298,0.92676926
2299,0.7589914
2303,0.9218861
2307,0.9701374
2312,0.97926545
2316,0.99997145
2322,0.9890423
2323,0.9993532
2324,0.99998844
2326,0.99993736
2329,0.8637476
2330,0.99995685
2332,0.97959876
2335,0.9999741
2337,0.9991338
2341,0.9998926
2344,0.0033530593
2345,0.9999741
2346,0.9099985
2347,0.97656655
2349,0.001288414
2350,0.9911105
2352,0.9992157
2355,0.6729548
2361,0.780053
2363,0.999861
2366,0.9942042
2367,0.9759495
2369,0.9665933
2370,0.97239673
2371,0.9784167
2376,0.9550117
2377,0.31989872
2380,0.0022726655
2382,0.99286693
2384,0.9352364
2386,0.8419826
2388,0.9986367
2389,0.9678276
2393,0.71175945
2398,0.9950813
2400,0.99929595
2405,0.9997099
2417,0.99938005
2418,0.96999073
2419,0.9997305
2420,0.9990939
2421,0.00044816732
2426,0.852959
2427,0.9871003
2428,0.87461185
2433,0.99874264
2434,0.9860571
2435,0.9999644
2436,0.99941885
2437,0.99680465
2439,0.9999038
2442,0.023138821
2443,0.9993254
2448,0.7952417
2449,0.99992347
2451,0.99987173
2453,0.99954855
2457,0.99926406
2458,0.5038587
2462,0.0017297268
2465,0.9999441
2466,0.005767882
2469,0.0013866425
2470,0.99999076
2472,0.9642329
2473,0.8628436
2474,0.861223
2477,0.99983966
2478,0.9999078
2480,0.9990252
2481,0.9994243
2483,0.9352201
2487,0.9698414
2490,0.9503222
2494,0.999978
2496,0.9998493
2501,0.0041754246
2502,0.99975246
2506,0.9994263
2508,0.9415411
2513,0.6989775
2514,0.9243752
2515,0.9985061
2517,0.98262095
2518,0.0007094145
2522,0.5922055
2527,0.9998792
2532,0.8878351
2533,0.89362526
2534,0.9998836
2535,0.1567694
2538,0.9999663
2540,0.9667938
2543,0.9999652
2544,0.9028566
2546,0.99938333
2547,0.004794359
2548,0.6884173
2549,0.95593655
2551,0.60928464
2552,0.568795
2557,0.99993277
2559,0.0027260184
2560,0.98447305
2562,0.9989622
2567,0.99997264
2569,0.99975705
2580,0.009173214
2583,0.82629937
2588,0.9999797
2592,0.606924
2595,0.99993205
2599,0.9999652
2600,0.6647677
2601,0.9831345
2604,0.99990845
2607,0.016006112
2608,0.9115094
2611,0.94901156
2612,0.6168598
2613,0.9997465
2614,0.9118675
2620,0.9994752
2627,0.2956801
2630,0.9938133
2631,0.9117659
2637,0.42399776
2640,0.956004
2642,0.89542854
2643,0.98132455
2644,0.97076195
2645,0.010662556
2648,0.99992347
2649,0.9992129
2651,0.8486422
2652,0.9999061
2653,0.0046910644
2654,0.99939585
2656,0.39797574
2657,0.84442735
2664,0.9992652
2665,0.9570725
2668,0.7054708
2669,0.9636588
2671,0.9999516
2673,0.22883844
2675,0.70172215
2678,0.9999823
2680,0.9313731
2682,0.9999629
2686,0.99994266
2688,0.77779144
2689,0.9678777
2691,0.99982226
2693,0.9999427
2698,0.00471431
2703,0.999944
2705,0.0033531785
2706,0.02539587
2707,0.7669928
2711,0.9999413
2716,0.9962243
2717,0.592332
2721,0.81936896
2723,0.9999611
2724,0.007955313
2725,0.9996871
2726,0.9999476
2732,0.99902993
2733,0.9895783
2734,0.998263
2740,0.9998625
2743,0.9998984
2744,0.99970645
2747,0.8840302
2749,0.0035778284
2750,0.9512023
2751,0.6251112
2754,0.99984056
2755,0.99947435
2756,0.99902046
2758,0.005107641
2763,0.99532074
2767,0.97335654
2771,0.9291602
2772,0.1123569
2777,0.9999314
2784,0.9864653
2788,0.7311543
2789,0.46142828
2790,0.9976104
2793,0.99988496
2796,0.9791705
2798,0.99992776
2799,0.71582115
2800,0.8352835
2803,0.96658385
2804,0.9997086
2807,0.9584375
2808,0.90498585
2809,0.99987686
2816,0.9998361
2824,0.9999486
2825,0.99752986
2826,0.5740771
2829,0.99998486
2833,0.99905807
2836,0.9995882
2837,0.997352
2839,0.6921865
2841,0.8667529
2842,0.9990905
2845,0.9807304
2846,0.976929
2847,0.92700636
2849,0.008423626
2852,0.9629924
2857,0.9590053
2861,0.9999032
2864,0.00020366907
2868,0.9637287
2871,0.49207127
2872,0.9719786
2873,0.0048063397
2874,0.99995536
2875,0.50548524
2876,0.013486683
2878,0.019113362
2880,0.9998512
2882,0.9999384
2884,0.99996316
2885,0.99983865
2886,0.016222358
2887,0.0035327673
2889,0.9999736
2890,0.9927708
2891,0.9996077
2892,0.5416508
2894,0.9942683
2896,0.93835795
2899,0.5640543
2900,0.967321
2901,0.88384336
2903,0.99996364
2904,0.01917535
2905,0.90317595
2906,0.7428173
2907,0.989051
2910,0.0042227507
2911,0.9998773
2914,0.0046135783
2921,0.9785238
2923,0.99996114
2926,0.9999425
2927,0.97486085
2928,0.9999734
2929,0.9999784
2932,0.99993837
2934,0.9792237
2935,0.0014997721
2937,0.9999194
2939,0.62719023
2940,0.9817021
2944,0.8730107
2947,0.9999481
2948,0.42655373
2950,0.9981094
2954,0.9998912
2955,0.999952
2957,0.9831294
2966,0.99996656
2968,0.9809088
2969,0.6731806
2971,0.015137136
2973,0.999951
2977,0.83148193
2979,0.9999012
2980,0.9999749
2981,0.9528792
2982,0.99996525
2985,0.9083275
2988,0.99144995
2989,0.7509764
2992,0.6140442
2997,0.013546646
3001,0.5425398
3004,0.9954492
3010,0.9998807
3012,0.99693984
3013,0.999969
3015,0.6473882
3017,0.99945116
3018,0.68664813
3019,0.8435972
3020,0.99367887
3024,0.9999131
3025,0.8821429
3027,0.9999521
3029,0.0020329356
3031,0.9511833
3032,0.97974724
3034,0.9999776
3040,0.76183057
3041,0.004663527
3042,0.0032569766
3045,0.017354012
3048,0.9941318
3050,0.8860929
3051,0.9367405
3054,0.0013279915
3056,0.0043904185
3058,0.07197368
3060,0.9998924
3063,0.9784639
3064,0.00024861097
3066,0.99992347
3067,0.4440478
3068,0.99992925
3069,0.99996865
3071,0.0028155446
3073,0.99985003
3076,0.8572831
3077,0.8791178
3081,0.9993058
3084,0.99864787
3087,0.9182355
3089,0.9949905
3094,0.9986247
3095,0.0069785714
3096,0.99075204
3099,0.9867545
3100,0.96957237
3101,0.94768363
3106,0.99997026
3108,0.96353024
3114,0.4951539
3117,0.9999249
3118,0.99860275
3119,0.9990299
3122,0.9399954
3123,0.0044676065
3124,0.93490326
3127,0.33755326
3129,0.9999586
3130,0.9999705
3135,0.7354747
3136,0.9210527
3140,0.99986327
3143,0.99994284
3146,0.97724056
3148,0.78531855
3150,0.78033614
3156,0.96691173
3161,0.9981087
3162,0.987194
3165,0.034753144
3166,0.00042921305
3172,0.0037759542
3173,0.862572
3174,0.9637641
3175,0.9935307
3176,0.629179
3184,0.0048935413
3185,0.8790453
3186,0.86273426
3189,0.6101018
3191,0.8363469
3193,0.8941173
3194,0.99990493
3198,0.99996734
3203,0.9543077
3205,0.19659209
3211,0.70809007
3212,0.7216618
3213,0.9999538
3214,0.74931675
3217,0.9992512
3222,0.99995387
3225,0.813401
3229,0.99963003
3230,0.7911642
3231,0.97068197
3233,0.98358965
3236,0.6217768
3237,0.9999177
3239,0.9819403
3240,0.0028176308
3241,0.49287224
3245,0.6546386
3246,0.99980885
3249,0.9999359
3251,0.041769803
3253,0.9252714
3256,0.0035398602
3257,0.9992354
3259,0.98513645
3264,0.9380889
3265,0.7892648
3266,0.9113695
3267,0.99997854
3269,0.0011135936
3271,0.95505166
3274,0.99903464
3277,0.9999727
3282,0.99979323
3283,0.9076762
3284,0.9576271
3288,0.9526459
3289,0.99982274
3290,0.99803907
3295,0.9999755
3298,0.9999041
3300,0.009359837
3301,0.9948761
3303,0.03854704
3306,0.9999566
3307,0.9991558
3308,0.69537467
3312,0.88473094
3316,0.9669587
3317,0.018936813
3320,0.9959322
3323,0.99994826
3327,0.9988691
3337,0.98854333
3339,0.855701
3341,0.0040099025
3349,0.9998473
3353,0.75371885
3358,0.8532456
3363,0.99949676
3364,0.99998707
3370,0.99930996
3380,0.9877416
3381,0.99996656
3383,0.99998
3386,0.99940866
3387,0.5967076
3392,0.8623654
3396,0.977801
3397,0.93605727
3400,0.9998915
3401,0.0197438
3402,0.99997604
3404,0.9999837
3405,0.99987227
3406,0.9999446
3407,0.99994016
3408,0.8927829
3411,0.9796383
3413,0.99997693
3422,0.99218774
3423,0.94774127
3425,0.99995214
3428,0.8998657
3429,0.003291607
3433,0.68499863
3437,0.99991584
3439,0.405114
3447,0.9903127
3454,0.99925435
3455,0.99994284
3456,0.9999863
3457,0.9981629
3458,0.65434766
3459,0.6071578
3463,0.88710546
3464,0.9274466
3467,0.98595953
3472,0.9997672
3478,0.9993101
3479,0.5237832
3481,0.9744796
3483,0.99954957
3485,0.9999363
3490,0.99992955
3491,0.9999595
3492,0.9999414
3493,0.9995172
3495,0.9999784
3496,0.9999409
3497,0.97723216
3498,0.9926874
3501,0.9749402
3502,0.9752899
3503,0.9999744
3504,0.3000027
3505,0.99988866
3508,0.8766477
3509,0.9999069
3511,0.58937013
3512,0.9594693
3514,0.8331536
3520,0.5081044
3522,0.99995273
3523,0.9635301
3532,0.9574053
3534,0.9996521
3535,0.9999603
3536,0.5448477
3541,0.99996585
3542,0.99989605
3545,0.99997807
3546,0.99993724
3548,0.93773174
3551,0.8967546
3554,0.8380843
3558,0.5325428
3559,0.9494006
3561,0.5435868
3563,0.94990915
3568,0.8703319
3570,0.99990165
3572,0.99987394
3577,0.74681765
3579,0.76890093
3580,0.9996257
3581,0.9999731
3584,0.9998897
3586,0.932568
3595,0.99925494
3597,0.49599344
3600,0.9999012
3601,0.61218977
3602,0.5887296
3606,0.0010843277
3607,0.9832869
3609,0.99994546
3611,0.92283976
3617,0.9999441
3618,0.9999105
3620,0.99615777
3626,0.9999612
3628,0.77816755
3631,0.94286454
3633,0.9993655
3638,0.93834585
3640,0.9998977
3643,0.79859287
3646,0.8890867
3649,0.48810965
3650,0.9816056
3654,0.9959703
3659,0.0056694746
3661,0.9941149
3664,0.9894763
3665,0.7836589
3669,0.9582454
3670,0.9996662
3672,0.7178005
3675,0.99971884
3678,0.99562055
3682,0.99997187
3686,0.9574034
3687,0.9447252
3692,0.9999728
3694,0.9999281
3696,0.3827526
3698,0.9999618
3699,0.9991117
3700,0.0030286312
3701,0.845908
3702,0.622884
3705,0.08776754
3707,0.14444542
3709,0.94760865
3710,0.9999259
3713,0.9944642
3717,0.9721065
3719,0.99988604
3720,0.020139396
3722,0.99992704
3724,0.9763145
3725,0.99992096
3729,0.95619357
3734,0.93646204
3735,0.99908686
3736,0.006486416
3740,0.0020651817
3742,0.99994284
3743,0.9394399
3744,0.02666998
3749,0.99441296
3751,0.9675488
3752,0.99989146
3753,0.9998078
3754,0.9999833
3761,0.45459992
3762,0.0025980473
3763,0.9999731
3766,0.9998258
3767,0.95511955
3768,0.9285755
3769,0.99803156
3770,0.92810416
3771,0.9930955
3780,0.97255206
3785,0.96120185
3787,0.9999746
3789,0.32737964
3793,0.7702602
3794,0.9992602
3795,0.37339687
3797,0.98918074
3806,0.0066151023
3809,0.964298
3810,0.043815255
3815,0.8879867
3816,0.9820545
3817,0.9010851
3818,0.99997956
3819,0.7465687
3823,0.9995572
3824,0.7963511
3825,0.3349039
3826,0.99965733
3827,0.9774336
3830,0.99994695
3831,0.6254906
3832,0.9998608
3835,0.63764906
3836,0.9163215
3837,0.9999669
3838,0.0101614
3839,0.9999532
3840,0.9639365
3841,0.937515
3842,0.99591166
3843,0.8959982
3844,0.96464616
3845,0.9998603
3846,0.8236994
3848,0.99996287
3850,0.94086415
3852,0.99987423
3854,0.98132783
3855,0.8355606
3856,0.9999432
3859,0.9998722
3860,0.95243484
3861,0.9547782
3865,0.9009714
3866,0.99998015
3867,0.95322067
3868,0.99933827
3874,0.8962557
3877,0.96715486
3880,0.85872996
3882,0.9999507
3887,0.9080589
3888,0.999924
3891,0.9999898
3895,0.9975051
3896,0.999959
3897,0.99996203
3898,0.36750978
3900,0.9999736
3902,0.9999483
3907,0.9993527
3908,0.9993774
3910,0.9998963
3911,0.811571
3912,0.99575776
3914,0.003866315
3916,0.9998852
3923,0.99989027
3931,0.99929047
3933,0.9999325
3934,0.8272712
